image,cls,conf,x1,y1,x2,y2
000000000520.jpg,14,1.0,97.32969600000001,194.510088,133.149664,217.35007199999998
000000000520.jpg,14,1.0,155.500256,184.440192,181.000224,196.310208
000000000520.jpg,0,1.0,453.080224,316.95012,470.940256,335.82012000000003
000000000520.jpg,0,1.0,508.04985600000003,323.60983200000004,516.149824,337.309848
000000000529.jpg,3,1.0,17.659866,238.86975999999999,379.860054,587.4099199999999
000000000529.jpg,0,1.0,108.50005949999998,76.35999999999999,337.84987249999995,487.0
000000000529.jpg,0,1.0,25.5301165,97.90016,297.83015149999994,294.01024
000000000531.jpg,1,1.0,48.859967999999995,268.79988000000003,74.209984,285.62988
000000000531.jpg,0,1.0,262.689888,248.31023999999996,302.099872,337.5
000000000531.jpg,1,1.0,18.590016,271.11996000000005,43.780032000000006,286.68996
000000000531.jpg,0,1.0,82.869952,256.13976,120.539968,321.78984
000000000531.jpg,0,1.0,251.649856,253.239912,263.90982399999996,279.539928
000000000531.jpg,32,1.0,270.75,294.6,272.61,297.35999999999996
000000000531.jpg,0,1.0,216.169792,255.010032,226.79980799999998,278.82004800000004
000000000531.jpg,0,1.0,446.84976,246.329832,459.68976000000004,281.749848
000000000531.jpg,0,1.0,504.059712,244.480248,516.769728,276.38023200000003
000000000531.jpg,38,1.0,294.45027200000004,290.379768,309.200288,322.159752
000000000531.jpg,0,1.0,389.499968,256.36984800000005,401.589952,277.229832
000000000531.jpg,0,1.0,6.459999999999999,258.440112,28.909984,294.250128
000000000531.jpg,38,1.0,28.679936,254.549928,96.710016,290.22991199999996
000000000531.jpg,38,1.0,253.0599616,269.03988000000004,257.3899584,273.26988
000000000531.jpg,1,1.0,628.660288,266.11999199999997,639.1502720000001,275.680008
000000000532.jpg,5,1.0,86.29024000000001,127.09992000000003,547.96,389.21016000000003
000000000532.jpg,0,1.0,269.08976,234.56976,313.60976,390.82992
000000000532.jpg,0,1.0,124.32009599999999,253.47984000000002,169.98006399999997,367.5
000000000532.jpg,0,1.0,221.33971200000002,212.82996000000003,239.329728,231.21996000000001
000000000532.jpg,0,1.0,154.41027200000002,216.46984799999998,166.68028800000002,236.129832
000000000532.jpg,5,1.0,0.34009600000000084,163.50000000000003,97.12985599999999,353.50992
000000000532.jpg,26,1.0,153.12998399999998,268.63015199999995,174.23001599999998,304.170168
000000000532.jpg,26,1.0,120.389824,316.920168,135.489856,342.28015200000004
000000000536.jpg,56,1.0,288.41008,138.97984799999998,444.74012799999997,334.51000799999997
000000000536.jpg,0,1.0,292.86006399999997,133.949928,448.000224,332.219832
000000000536.jpg,0,1.0,169.41008,79.52011200000001,277.830112,335.140176
000000000536.jpg,0,1.0,88.33999999999999,68.57995199999998,186.499936,332.100048
000000000536.jpg,26,1.0,22.099996800000003,258.039936,66.14999999999999,336.0
000000000536.jpg,26,1.0,202.070176,185.97986399999996,271.550048,249.19994400000002
000000000536.jpg,26,1.0,343.77974399999994,235.3201032,389.34985600000005,247.6200888
000000000536.jpg,67,1.0,206.4299552,106.5498504,220.1099488,127.68986160000001
000000000536.jpg,67,1.0,98.62005439999999,87.68003999999999,127.5500576,127.030008
000000000536.jpg,56,1.0,0.6800192000000012,141.91010400000002,83.15995519999998,336.00016800000003
000000000536.jpg,67,1.0,361.3499904,224.6500872,369.3899776,237.12008880000002
000000000540.jpg,2,1.0,172.31987200000003,366.28994750000004,182.229888,375.8399525
000000000540.jpg,2,1.0,611.08992,309.6501975,620.6899199999999,320.5602025
000000000540.jpg,2,1.0,162.40016,394.2801075,177.88016000000002,404.39009250000004
000000000540.jpg,2,1.0,218.02016000000003,329.7601775,228.34015999999997,339.42017250000004
000000000540.jpg,4,1.0,156.37984,187.79985,456.65952000000004,270.3
000000000540.jpg,7,1.0,87.57024,359.97019750000004,109.41024,384.8202025
000000000540.jpg,9,1.0,253.6697216,146.62984924999998,255.4797184,148.55985075
000000000540.jpg,2,1.0,71.74016,404.25003375,85.18016,413.75001625
000000000540.jpg,2,1.0,94.32000000000001,391.490025,106.96,402.37002500000006
000000000540.jpg,2,1.0,131.93008,372.34005625,140.13008000000002,381.53004375
000000000540.jpg,2,1.0,121.599904,364.67998375,131.619936,374.17996625
000000000540.jpg,2,1.0,194.58032000000003,368.12989999999996,203.10032,377.98990000000003
000000000540.jpg,2,1.0,311.5502816,199.5101725,316.2602784,205.6601775
000000000540.jpg,2,1.0,52.359967999999995,191.960005,59.759968,198.019995
000000000540.jpg,2,1.0,218.06992000000002,348.95982875000004,229.38992,361.74982124999997
000000000540.jpg,5,1.0,416.86982400000005,203.86997125,440.289856,214.19997874999999
000000000540.jpg,7,1.0,329.47977599999996,192.45984750000002,340.579744,206.0898525
000000000540.jpg,2,1.0,291.4402016,182.33020625,297.1101984,186.76019375
000000000540.jpg,5,1.0,452.82982400000003,385.57999624999997,466.24985599999997,405.43000375
000000000540.jpg,7,1.0,93.440096,392.25003125,105.50006400000001,402.80001875
000000000542.jpg,4,1.0,3.260159999999992,4.3499500000000175,640.0,325.199842
000000000542.jpg,0,1.0,222.66016000000002,189.730178,291.65024000000005,375.81027
000000000542.jpg,0,1.0,149.13980800000002,209.98993400000003,197.509792,375.13993
000000000542.jpg,0,1.0,452.45984,195.779694,492.69984,355.659898
000000000542.jpg,0,1.0,356.159776,211.38990399999997,403.499744,345.210096
000000000542.jpg,0,1.0,317.69007999999997,211.329888,357.89007999999995,343.97976800000004
000000000542.jpg,0,1.0,296.019968,206.36985600000003,329.469952,349.029824
000000000542.jpg,0,1.0,185.30998400000001,212.23012800000004,229.41001599999998,348.0202
000000000542.jpg,0,1.0,454.7401919999999,130.38016199999998,497.810208,224.840022
000000000542.jpg,0,1.0,267.72,118.00984799999999,335.11008000000004,194.38988799999998
000000000542.jpg,0,1.0,278.489952,214.25010199999997,309.23996800000003,350.120034
000000000542.jpg,26,1.0,180.359808,277.73023520000004,198.129792,305.96021279999997
000000000542.jpg,26,1.0,189.920128,265.5997916,208.170112,291.88980039999996
000000000542.jpg,27,1.0,466.9299616,224.52024319999998,468.15995840000005,234.6602368
000000000542.jpg,26,1.0,483.32976,262.5397984,503.52976,292.49978560000005
000000000542.jpg,0,1.0,441.1202559999999,127.42021160000002,460.820224,153.6802124
000000000542.jpg,0,1.0,281.509696,219.21013399999998,296.169664,294.090258
000000000544.jpg,32,1.0,596.5702080000001,293.77986435,610.380192,301.21986965
000000000544.jpg,0,1.0,253.31968,243.72989199999998,366.54976,404.930078
000000000544.jpg,0,1.0,107.47008000000001,301.2999535,237.00992,412.6098865
000000000544.jpg,0,1.0,25.529919999999997,269.2898985,127.19968,412.07997950000004
000000000544.jpg,0,1.0,76.23024,191.66001749999998,105.07024,236.43993449999996
000000000544.jpg,0,1.0,247.290208,185.4399085,276.460192,235.44972149999998
000000000544.jpg,0,1.0,193.14,209.98000415,223.17999999999998,237.51001785000003
000000000544.jpg,0,1.0,148.91011200000003,193.7000527,180.06012800000002,235.68004529999996
000000000544.jpg,0,1.0,0.06998400000000071,221.16977400000002,33.549984,299.069946
000000000544.jpg,0,1.0,544.810016,211.75008995,566.549984,232.75007804999998
000000000544.jpg,34,1.0,223.139744,300.7902009,275.879776,308.3902031
000000000544.jpg,35,1.0,218.389792,324.92012035,238.659808,355.50010965
000000000544.jpg,0,1.0,20.460031999999995,237.09004199999995,63.180032,296.53015
000000000544.jpg,0,1.0,174.27993600000002,213.9899398,193.179904,238.8999242
000000000544.jpg,0,1.0,18.770016,194.86998999999997,44.410016,240.50006399999998
000000000544.jpg,0,1.0,512.3099520000001,203.12989935000002,528.699968,232.84991065
000000000560.jpg,58,1.0,54.399829999999994,126.179976,109.71988999999999,188.520072
000000000560.jpg,71,1.0,79.87992000000001,194.83978800000003,194.01972,260.45994
000000000560.jpg,67,1.0,160.879917,188.1201036,171.379923,193.9600884
000000000560.jpg,71,1.0,219.439849,152.45997,249.199871,156.839982
000000000560.jpg,61,1.0,303.989942,143.980044,343.909938,180.53989199999998
000000000562.jpg,79,1.0,139.72007250000001,159.84032,218.32996950000003,278.53024
000000000562.jpg,79,1.0,188.5698045,57.49024,266.9698935,279.48
000000000562.jpg,79,1.0,63.279954000000004,81.54016,146.699784,264.1904
000000000562.jpg,41,1.0,63.00013949999999,77.44959999999999,372.2600924999999,604.33984
000000000564.jpg,0,1.0,230.51002,335.29984,377.98981999999995,614.49984
000000000564.jpg,0,1.0,430.78022,203.67967999999996,520.00026,297.57984
000000000564.jpg,38,1.0,296.88984,432.809856,402.36976000000004,473.629824
000000000564.jpg,56,1.0,62.900006,234.390112,106.359994,256.660128
000000000564.jpg,56,1.0,108.71021200000001,232.00000000000003,154.290188,257.44
000000000564.jpg,56,1.0,202.820228,230.33017599999997,250.320252,256.350144
000000000564.jpg,56,1.0,245.15998000000002,307.81007999999997,301.71986000000004,336.09008000000006
000000000564.jpg,56,1.0,135.729932,258.530048,185.85990800000002,288.780032
000000000564.jpg,56,1.0,88.78987,256.369888,139.24989,282.179872
000000000564.jpg,56,1.0,39.440232,260.52992,86.360248,284.20992
000000000564.jpg,56,1.0,13.519974000000001,235.62032,61.259978000000004,258.06032
000000000564.jpg,56,1.0,412.26016000000004,304.209696,473.76992,350.749664
000000000564.jpg,56,1.0,325.819988,279.269888,377.350012,300.879872
000000000564.jpg,56,1.0,303.389918,307.559872,354.769922,334.8298879999999
000000000564.jpg,56,1.0,233.05983999999998,228.6,299.52,306.00991999999997
000000000564.jpg,56,1.0,152.80015400000002,232.509888,201.510166,274.039872
000000000569.jpg,0,1.0,88.10016000000002,269.14007999999995,168.28,414.52007999999995
000000000569.jpg,33,1.0,188.630272,205.84996800000002,218.700288,236.99995199999998
000000000569.jpg,33,1.0,170.119936,216.94008,186.77990400000002,249.52007999999998
000000000569.jpg,33,1.0,145.500192,229.27992,168.490208,252.97991999999996
000000000569.jpg,33,1.0,134.91017599999998,239.769888,160.570144,263.059872
000000000572.jpg,0,1.0,139.78015800000003,58.22015999999998,285.089966,599.9904
000000000572.jpg,0,1.0,70.739809,254.79968000000002,199.59986899999998,601.0697600000001
000000000572.jpg,28,1.0,289.2799035,378.91040000000004,426.9997865,600.69024
000000000575.jpg,15,1.0,4.390079999999976,39.6997875,358.10975999999994,394.51982849999996
000000000581.jpg,16,1.0,104.250146,151.32,261.130056,410.42999999999995
000000000584.jpg,44,1.0,5.760319999999979,1.4399225999999987,343.49024,70.5200826
000000000584.jpg,50,1.0,312.140064,275.2599,374.960096,326.83998
000000000584.jpg,50,1.0,199.70016,193.479828,393.65024,301.459752
000000000584.jpg,51,1.0,354.82976,318.75024,446.0496,400.94012399999997
000000000584.jpg,51,1.0,447.13983999999994,253.52005499999999,528.6400000000001,331.009881
000000000584.jpg,51,1.0,465.08992,189.439857,539.26976,267.63002700000004
000000000584.jpg,51,1.0,512.16,245.48015700000002,579.21024,321.87005100000005
000000000584.jpg,51,1.0,232.119712,142.3099647,269.829728,178.2899673
000000000584.jpg,51,1.0,233.07999999999998,51.859962,306.77024000000006,117.780054
000000000584.jpg,45,1.0,0.0,14.360033999999995,640.0,418.34009399999997
000000000584.jpg,51,1.0,196.35008,170.879889,282.38016000000005,248.75993099999997
000000000584.jpg,51,1.0,135.3696,194.43023399999998,202.09983999999997,263.76003000000003
000000000584.jpg,51,1.0,379.089792,43.699932000000004,437.799808,88.130028
000000000584.jpg,51,1.0,357.56,187.20996,413.0,242.009748
000000000589.jpg,29,1.0,463.860192,229.40999999999997,482.61020800000006,235.71
000000000589.jpg,0,1.0,347.91040000000004,184.57031999999998,493.34015999999997,368.86008
000000000590.jpg,71,1.0,75.87011350000002,295.01,161.0701305,306.58
000000000590.jpg,45,1.0,72.99995600000001,292.99,165.86995000000002,320.59
000000000595.jpg,62,1.0,368.07008,296.98968,509.06016,408.90984
000000000597.jpg,20,1.0,337.929888,167.8500208,378.69987199999997,191.31002719999998
000000000597.jpg,20,1.0,383.53983999999997,148.450072,452.65984000000003,191.470136
000000000597.jpg,20,1.0,467.92992,149.900128,540.8099199999999,193.24011199999998
000000000597.jpg,20,1.0,196.38976,142.72003200000003,271.6896,190.09993599999999
000000000597.jpg,20,1.0,134.390016,154.579888,193.929984,189.16993599999998
000000000597.jpg,20,1.0,89.529888,162.19014,124.37987199999998,188.330084
000000000597.jpg,20,1.0,1.6699839999999977,154.92994000000002,56.839968,188.370012
000000000599.jpg,58,1.0,528.37024,5.480255000000002,639.70016,242.74009100000004
000000000599.jpg,15,1.0,0.920000000000023,37.129999499999975,413.41983999999997,402.8801425
000000000599.jpg,57,1.0,0.0003199999999736747,1.829872,619.6502399999999,402.729756
000000000599.jpg,65,1.0,439.00991999999997,198.1900745,618.27008,285.9901495
000000000599.jpg,65,1.0,389.57984000000005,167.2898205,587.57984,227.7899635
000000000605.jpg,60,1.0,0.0,2.3500800000000055,640.0,480.0
000000000605.jpg,41,1.0,290.80992000000003,123.77976000000001,515.67968,298.91976
000000000605.jpg,44,1.0,260.529888,203.58024000000003,319.45987199999996,301.61016
000000000605.jpg,41,1.0,409.8896,30.19991999999999,552.26976,172.57992000000002
000000000612.jpg,59,1.0,117.84031999999999,235.14,543.78016,475.14
000000000612.jpg,77,1.0,320.4,271.38984000000005,391.47968,359.09976
000000000612.jpg,77,1.0,260.31968,281.72016,322.31968,362.82
000000000612.jpg,77,1.0,268.68,249.82008000000002,392.66016,358.26024
000000000612.jpg,77,1.0,355.44992,218.98991999999998,428.93024,299.09999999999997
000000000612.jpg,77,1.0,423.219968,247.70999999999998,457.629952,285.81
000000000612.jpg,77,1.0,180.8896,189.88992,284.25984,286.48992
000000000612.jpg,77,1.0,328.16988799999996,242.37984,371.339872,260.01984000000004
000000000612.jpg,77,1.0,390.42976000000004,254.00976000000003,448.42976,320.24976
000000000612.jpg,77,1.0,402.65984000000003,285.78,541.18016,389.48016
000000000612.jpg,77,1.0,337.350048,178.43016000000003,387.240032,236.02008
000000000620.jpg,72,1.0,243.05976000000004,2.8803200000000118,479.99976000000004,585.3500799999999
000000000620.jpg,53,1.0,96.63,252.93952000000002,318.23015999999996,398.17984
000000000623.jpg,13,1.0,271.29,72.62,375.0,311.0
000000000623.jpg,77,1.0,1.1199375000000011,31.459999999999987,356.1800625,494.38
000000000623.jpg,56,1.0,273.6200625,62.92,373.2399375,302.76000000000005
000000000623.jpg,0,1.0,162.33993750000002,1.2999999999999956,374.0300625,492.21000000000004
000000000625.jpg,0,1.0,404.0,204.119705,524.0,418.11987100000005
000000000625.jpg,0,1.0,271.99999999999994,152.950125,372.99968,423.94998300000003
000000000625.jpg,0,1.0,185.41984,233.51980199999997,277.75968,419.939774
000000000625.jpg,29,1.0,272.52979200000004,111.9201766,306.279808,133.5501954
000000000626.jpg,74,1.0,312.52016000000003,124.360032,353.84016,166.830048
000000000626.jpg,74,1.0,396.15008,129.710112,417.03008,176.620128
000000000629.jpg,3,1.0,320.97024000000005,257.1199715,567.72992,414.22992450000004
000000000634.jpg,0,1.0,57.52992349999999,264.62976000000003,348.0398005,474.60992000000005
000000000634.jpg,36,1.0,154.93993899999998,446.419712,316.08973899999995,500.489728
000000000634.jpg,0,1.0,149.4301872,16.320032,171.1101728,47.090016000000006
000000000634.jpg,0,1.0,338.65007049999997,0.13996800000000142,427.00021350000003,114.93996800000002
000000000634.jpg,0,1.0,176.88011705,17.100032,197.89009695,41.260031999999995
000000000634.jpg,0,1.0,78.13982575,38.48,103.69983225,67.059968
000000000636.jpg,61,1.0,80.71992,89.37024000000001,345.95016,625.5904
000000000641.jpg,1,1.0,115.45011199999999,237.730246,141.520128,297.69005
000000000641.jpg,1,1.0,565.2498879999999,265.01988980000004,582.739872,286.8398862
000000000641.jpg,5,1.0,142.34976,100.02980600000002,559.76992,328.92977
000000000641.jpg,0,1.0,578.289792,233.5200742,589.479808,246.60005380000004
000000000641.jpg,0,1.0,565.239936,240.92010859999996,582.699904,275.3001074
000000000641.jpg,0,1.0,596.870176,232.87995740000002,606.610144,246.09997860000001
000000000641.jpg,0,1.0,555.690112,231.63019740000001,562.7201279999999,254.4802186
000000000641.jpg,0,1.0,463.67967999999996,225.6199218,468.71968000000004,251.93991019999999
000000000641.jpg,0,1.0,606.6097279999999,231.8900362,613.739712,246.34004379999996
000000000641.jpg,0,1.0,26.909984,207.5499758,56.30000000000001,230.5499682
000000000641.jpg,0,1.0,3.8199680000000003,209.8999954,24.219968,232.86001260000003
000000000641.jpg,0,1.0,0.0,220.9699158,6.32,239.90990019999998
000000000643.jpg,62,1.0,105.92999999999999,169.32993750000003,316.23999999999995,368.0398125
000000000643.jpg,39,1.0,66.9,252.62006250000002,113.46,368.1699375
000000000643.jpg,73,1.0,358.28,122.30006249999998,364.08000000000004,169.6501875
000000000643.jpg,73,1.0,403.21000000000004,116.24981249999999,451.22,179.40993749999998
000000000643.jpg,73,1.0,332.17,123.1599375,338.4,171.41006249999998
000000000643.jpg,73,1.0,337.67,122.8299375,342.78,171.7100625
000000000643.jpg,73,1.0,342.93,124.54012499999999,349.34999999999997,171.790125
000000000643.jpg,73,1.0,332.31,256.330125,361.65999999999997,313.33012499999995
000000000643.jpg,73,1.0,347.25,121.83993750000002,356.03999999999996,170.7500625
000000000643.jpg,73,1.0,331.55999999999995,122.42999999999999,403.61,171.39000000000001
000000000643.jpg,73,1.0,290.72999999999996,338.76013125000003,412.92,370.79011875
000000000643.jpg,77,1.0,192.97,3.219937499999999,241.21,56.3600625
000000000643.jpg,45,1.0,154.34,72.12999375,194.86,95.96000625
000000000643.jpg,64,1.0,98.39,357.09,134.47,374.82
000000000643.jpg,73,1.0,87.59,90.60013124999999,142.35,95.87011875
000000000643.jpg,73,1.0,86.26,94.92013125,141.82,100.19011875000001
000000000643.jpg,73,1.0,88.63,100.36987500000001,142.35999999999999,105.109875
000000000643.jpg,77,1.0,385.45,34.08,425.31,89.25
000000000643.jpg,73,1.0,88.9,104.99986874999999,142.62,110.19988125
000000000643.jpg,39,1.0,205.87,47.7301875,233.04999999999998,113.8700625
000000000650.jpg,15,1.0,179.97984000000002,110.19012549999998,484.8496,354.4601725
000000000650.jpg,2,1.0,2.379840000000044,279.529999,639.99968,421.370005
